SMILES,Tag,level,O_index,Exp_State
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,True,2,24,No_Exp
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,True,2,30,No_Exp
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,True,2,29,No_Exp
CCC(=O)CO,True,1,5,No_Exp
CCC(=O)c1ccccc1O,True,2,10,No_Exp
CCC(=O)c1ccc(O)cc1,True,2,8,No_Exp
CCC#CCO,True,1,5,No_Exp
CCC#CCCCCCCCCO,True,1,12,No_Exp
CC1CCC(O)CC1,True,2,5,No_Exp
CC1CC(O)CCO1,True,2,4,No_Exp
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,True,2,13,No_Exp
CC1CC(O)CC(C)(C)C1,True,2,4,No_Exp
CC1CC(C(C)(C)C)C(O)C(C(C)(C)C)C1,True,2,9,No_React
CC12CC3CC(C)(C1)CC(O)(C3)C2,True,3,10,No_Exp
Cc1noc(CO)n1,True,1,6,No_Exp
Cc1cc(O)n2ncnc2n1,True,2,4,No_Exp
Cc1ccc2cccc(O)c2n1,True,2,9,No_Exp
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,True,2,11,No_Exp
Cc1ncc([N+](=O)[O-])n1CCO,True,1,11,No_Exp
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,True,2,11,No_React
Cc1nc(O)ccc1Br,True,2,4,No_Exp
Cc1ccnc(O)n1,True,2,6,No_Exp
Cc1cc(O)nc(C)n1,True,2,4,No_Exp
Cc1cccc(CO)n1,True,1,7,No_Exp
Cc1nc(C)c(CO)nc1C,True,1,7,No_Exp
Cc1nc(O)c(C#N)cc1-c1ccncc1,True,2,4,No_Exp
Cc1ccc(O)c(Br)n1,True,2,5,No_Exp
Cc1cc(C(F)(F)F)c(C#N)c(O)n1,True,2,12,No_Exp
Cc1cnccc1CO,True,1,8,No_Exp
Cc1ccc(O)nc1,True,2,5,No_Exp
COc1ccc(C(OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)(c2ccccc2)c2ccc(OC)cc2)cc1,True,2,23,No_Exp
CC1=CCC(C(C)(C)O)CC1,True,3,8,No_Exp
Cc1ccncc1O,True,2,7,No_React
Cc1cccnc1CO,True,1,8,No_Exp
Cc1ccccc1CO,True,1,8,No_Exp
Cc1ccccc1CCO,True,1,9,No_Exp
Cc1ccccc1C(C)O,True,2,9,No_Exp
Cc1ccc(O)cc1Cl,True,2,5,No_Exp
Cc1ccc(O)cc1Br,True,2,5,No_Exp
Cc1ccc(CO)o1,True,1,6,No_Exp
Cc1ccc(O)cc1C,True,2,5,No_Exp
COC(=O)c1cc(O)ccc1C,True,2,7,No_Exp
Cc1ccc(S(=O)(=O)OCCOCCOCCO)cc1,True,1,17,No_Exp
Cc1ccc(O)cc1,True,2,5,No_Exp
Cc1ccc(CO)cc1,True,1,6,No_Exp
Cc1ccc(CCO)cc1,True,1,7,No_Exp
Cc1ccc(C(C)O)cc1,True,2,7,No_Exp
Cc1ccc(O)c(C)n1,True,2,5,No_Exp
Cc1ccc(Br)cc1O,True,2,8,No_Exp
CC(=O)Nc1cc(C)ccc1O,True,2,11,No_Exp
Cc1cc(C)cc(CO)c1,True,1,8,No_Exp
Cc1cc(=O)oc2cc(O)ccc12,True,2,9,No_Exp
Cc1cc(O)no1,True,2,4,No_Exp
Cc1cc(O)nnc1Cl,True,2,4,No_Exp
Cc1cc(O)ncc1Br,True,2,4,No_Exp
Cc1cc(O)ncc1[N+](=O)[O-],True,2,4,No_Exp
Cc1ccnc(O)c1,True,2,6,No_Exp
CSc1nc(C)cc(O)n1,True,2,8,No_Exp
Cc1cc(C)nc(O)n1,True,2,7,No_Exp
Cc1cc(C)c(C#N)c(O)n1,True,2,9,No_Exp
CSc1ccc(O)cc1C,True,2,6,No_Exp
Cc1cc(I)ccc1O,True,2,8,No_Exp
Cc1cc(F)ccc1O,True,2,8,No_Exp
Cc1cc(Cl)ccc1O,True,2,8,No_Exp
Cc1cc(C=O)ccc1O,True,2,9,No_Exp
COC(=O)c1ccc(O)c(C)c1,True,2,8,No_Exp
CC(=O)c1ccc(O)c(C)c1,True,2,7,No_Exp
Cc1cc([N+](=O)[O-])ccc1O,True,2,10,No_Exp
Cc1cc(O)ccc1I,True,2,4,No_Exp
Cc1cc(O)ccc1F,True,2,4,No_Exp
COC(=O)c1ccc(O)cc1C,True,2,8,No_Exp
CC(=O)c1ccc(O)cc1C,True,2,7,No_Exp
Cc1cc(O)ccc1[N+](=O)[O-],True,2,4,No_Exp
Cc1cccc(CO)c1,True,1,7,No_Exp
Cc1cccc(CC(C)(C)CO)c1,True,1,11,No_Exp
Cc1cc(O)cc(=O)o1,True,2,4,No_Exp
Cc1cc(O)cc(Br)c1,True,2,4,No_Exp
Cc1cc(C)c(CO)c(C)c1,True,1,7,No_Exp
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,True,2,4,No_Exp
COc1cc(C)ccc1O,True,2,9,No_Exp
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,True,2,5,No_Exp
Cc1ccc(O)c(Cl)c1,True,2,5,No_Exp
Cc1ccc(O)c(C=O)c1,True,2,5,No_Exp
CC(=O)c1cc(C)ccc1O,True,2,10,No_Exp
Cc1ccc(O)c(C)c1,True,2,5,No_Exp
Cc1ccc(O)c(Br)c1,True,2,5,No_Exp
Cc1ccc(C=O)c(O)c1,True,2,8,No_Exp
Cc1ccc(C(C)(C)C)c(O)c1,True,2,10,No_Exp
COC(=O)c1ccc(C)cc1O,True,2,11,No_Exp
CC(=O)c1ccc(C)cc1O,True,2,10,No_Exp
Cc1ccc(Br)c(O)c1,True,2,7,No_Exp
Cc1ccc([N+](=O)[O-])c(O)c1,True,2,9,No_Exp
Cc1ccc(C)c(O)c1,True,2,7,No_Exp
Cc1cc(C)c(C)c(O)c1,True,2,8,No_Exp
Cc1cc(C=O)c(O)c(C=O)c1,True,2,7,No_Exp
Cc1cc(C)c(O)c(C)c1,True,2,6,No_Exp
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,True,2,9,No_React
Cc1cc(Br)cc(Cl)c1O,True,2,9,No_Exp
Cc1cc(I)cc(C)c1O,True,2,9,No_Exp
Cc1oc(=O)oc1CO,True,1,8,No_Exp
Cc1nc[nH]c1CO,True,1,7,No_Exp
Cc1c(Br)cccc1CO,True,1,9,No_Exp
Cc1ncsc1CCO,True,1,8,No_Exp
Cc1cccc(O)c1C=O,True,2,6,No_Exp
Cc1cc(O)cc(C)c1C=O,True,2,4,No_Exp
Cc1ncccc1O,True,2,7,No_Exp
Cc1c(O)cccc1Cl,True,2,3,No_Exp
COC(=O)c1cccc(O)c1C,True,2,9,No_Exp
Cc1c(O)cccc1[N+](=O)[O-],True,2,3,No_Exp
Cc1c(CO)cccc1-c1ccccc1,True,1,4,No_Exp
Cc1ccc(O)cc1[N+](=O)[O-],True,2,5,No_Exp
Cc1ccc([N+](=O)[O-])cc1O,True,2,10,No_Exp
Cc1ccc(C)c(O)c1C,True,2,7,No_Exp
Cc1occc(=O)c1O,True,2,8,No_Exp
Cc1c(O)c(=O)ccn1C,True,2,3,No_Exp
CC(=O)c1c(C)cccc1O,True,2,10,No_Exp
Cc1cccc(O)c1Br,True,2,6,No_Exp
Cc1cccc(O)c1[N+](=O)[O-],True,2,6,No_Exp
Cc1cccc(Cl)c1O,True,2,8,No_Exp
Cc1cccc(C=O)c1O,True,2,9,No_Exp
Cc1cccc(C(C)(C)C)c1O,True,2,11,No_Exp
Cc1cccc([N+](=O)[O-])c1O,True,2,10,No_Exp
Cc1cc(O)cc(C)c1Cl,True,2,4,No_Exp
Cc1cc(C=O)cc(C)c1O,True,2,10,No_Exp
Cc1cc(C#N)cc(C)c1O,True,2,10,No_Exp
Cc1cc([N+](=O)[O-])cc(C)c1O,True,2,11,No_Exp
COc1c(C)cnc(CO)c1C,True,1,9,No_Exp
Cc1cnc(CO)c(C)c1[N+](=O)[O-],True,1,6,No_Exp
Cc1cc(O)cc(C)c1C#N,True,2,4,No_Exp
CC1(CO)COC1,True,1,3,No_Exp
CC1(O)CCOCC1,True,3,2,No_Exp
CC1(O)CCCCCC1,True,3,2,No_Exp
CC1(O)CCCCC1,True,3,2,No_Exp
CC1(O)CCCC1,True,3,2,No_Exp
CC1(O)CCC1,True,3,2,No_Exp
CC1(O)C2CC3CC(C2)CC1C3,True,3,2,No_Exp
CC1(C)OCC(CO)O1,True,1,7,No_Exp
CC1(C)OC[C@H](CO)O1,True,1,7,No_Exp
CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@H](O)[C@H]2O1,True,2,15,No_Exp
CC1(C)OC[C@@H](CO)O1,True,1,7,No_Exp
CC1(C)O[C@@H]2O[C@@H](C(=O)N3CCOCC3)[C@@H](O)[C@@H]2O1,True,2,16,No_Exp
CO[C@@H]1O[C@H](CO)[C@H]2OC(C)(C)O[C@@H]12,True,1,6,No_Exp
CC1(C)COC(=O)[C@@H]1O,True,2,8,No_Exp
CC1(C)c2ccccc2N(CCO)C12C=Cc1cc([N+](=O)[O-])ccc1O2,True,1,12,No_Exp
CC1(C)OB(c2cnn(CCO)c2)OC1(C)C,True,1,11,No_Exp
CC1(C)OB(c2ccccc2O)OC1(C)C,True,2,11,No_Exp
CC1(C)OB(c2cccc(CO)c2)OC1(C)C,True,1,11,No_Exp
CC1(C)OB(c2ccc(O)cc2)OC1(C)C,True,2,9,No_Exp
CC1(C)OB(c2ccc(CO)cc2)OC1(C)C,True,1,10,No_Exp
CC1(C)OB(c2cccc(O)c2)OC1(C)C,True,2,10,No_Exp
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,True,2,9,No_Exp
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,True,2,9,No_Exp
CC1(C)[C@H]2CC=C(CCO)[C@@H]1C2,True,1,9,No_Exp
CC=Cc1cc(OC)c2c(c1)C(C)C(c1ccc(O)c(OC)c1)O2,True,2,18,No_Exp
CC=Cc1ccc(O)c(OC)c1,True,2,7,No_Exp
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,True,2,23,No_Exp
CC/C=C\CO,True,1,5,No_Exp
CC/C=C\CCO,True,1,6,No_Exp
COCC(C)OCC(C)O,True,2,9,No_Exp
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,True,3,8,No_Exp
COC(C)CCO,True,1,6,No_Exp
CC(O)c1ccccc1[N+](=O)[O-],True,2,2,No_Exp
CC(O)c1ccc(Cl)cc1,True,2,2,No_Exp
CC(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,2,2,No_Exp
CC(O)c1cc2c(cc1[N+](=O)[O-])OCO2,True,2,2,No_Exp
CC(C)(O)c1ccncc1,True,3,3,No_Exp
CC(C)(O)CBr,True,3,3,No_Exp
CC(=O)NCCO,True,1,6,No_Exp
CC(=O)NC1CCC(O)CC1,True,2,8,No_Exp
CC(=O)Nc1ccccc1O,True,2,10,No_Exp
CC(=O)Nc1ccc(O)cc1,True,2,8,No_Exp
COC(=O)c1ccc(NC(C)=O)cc1O,True,2,14,No_Exp
COC(=O)c1cc(Cl)c(NC(C)=O)cc1O,True,2,15,No_Exp
CC(CO)NC(=O)OC(C)(C)C,True,1,3,No_Exp
CC(O)COc1ccccc1,True,2,2,No_Exp
COCC(C)O,True,2,5,No_Exp
CC(CO)Oc1ccccc1,True,1,3,No_Exp
CC(CO)c1ccccc1,True,1,3,No_Exp
Cc1ncc([N+](=O)[O-])n1CC(C)O,True,2,12,No_Exp
CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,True,1,4,No_Exp
CC(O)c1ccccc1,True,2,2,No_Exp
CC(O)(c1ccccc1)c1ccccc1,True,3,2,No_Exp
CC(C)(c1ccccc1)c1ccc(O)cc1,True,2,13,No_Exp
CC(=O)c1ccc(O)c(C(N)=O)c1,True,2,7,No_Exp
COc1ccc(C(C)O)cc1,True,2,8,No_Exp
CC(O)c1ccc(F)cc1,True,2,2,No_Exp
CC(O)c1ccc(C(F)(F)F)cc1,True,2,2,No_Exp
CC(O)c1ccc(Br)cc1,True,2,2,No_Exp
CC(C)(C)c1cc(O)cc(C(C)(C)C)c1,True,2,7,No_Exp
CC(C)(C)c1cc(Br)c(O)c(Br)c1,True,2,9,No_Exp
CC(O)c1cccc(C(F)(F)F)c1,True,2,2,No_Exp
CC(=O)Nc1ccc(O)c(C(C)=O)c1,True,2,8,No_Exp
CC(C)OCCO,True,1,6,No_Exp
CC(C)Oc1ccccc1O,True,2,10,No_Exp
CC(C)CCO,True,1,5,No_Exp
CC(C)CCCO,True,1,6,No_Exp
CC(C)CCCC(C)CCO,True,1,10,No_Exp
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCOCCOCCO)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,True,1,25,No_Exp
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,True,2,9,No_Exp
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,True,2,9,No_Exp
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,True,2,5,No_Exp
CC(C)CC(C)O,True,2,6,No_Exp
CC(C)c1ccccc1O,True,2,9,No_Exp
CC(C)c1ccc(O)cc1,True,2,7,No_Exp
Cc1cc(O)c(C(C)C)cc1Cl,True,2,4,No_Exp
Cc1ccc(C(C)C)cc1O,True,2,10,No_Exp
Cc1ccc(C(C)C)c(O)c1,True,2,9,No_Exp
CC(C)c1cccc(C(C)C)c1O,True,2,12,No_Exp
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,True,2,11,No_Exp
CC(C)C(C)O,True,2,5,No_Exp
CC(C)C(O)C(C)C,True,2,4,No_React
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O,True,2,25,No_Exp
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,True,2,10,No_Exp
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,True,2,5,No_Exp
CC1=CC[C@@](O)(C(C)C)CC1,True,3,5,No_Exp
COC(C)(C)CCO,True,1,7,No_Exp
CC(C)(C)OC(=O)NCCOCCOCCO,True,1,16,No_Exp
CC(C)(C)OC(=O)NCCOCCO,True,1,13,No_Exp
CC(C)(C)OC(=O)NCCCO,True,1,11,No_Exp
CC(C)(C)OC(=O)NC1CCC(O)CC1,True,2,12,No_Exp
CC(C)(C)OC(=O)NC1(CO)CC1,True,1,10,No_Exp
CC(C)(C)OC(=O)N[C@H]1CCCC[C@@H]1O,True,2,14,No_React
CC(C)(C)OC(=O)N[C@H]1CC[C@H](O)CC1,True,2,12,No_Exp
CC(C)(C)OC(=O)N[C@H]1CC[C@H](CO)CC1,True,1,13,No_Exp
CC(C)(C)OC(=O)N[C@H](CO)Cc1ccccc1,True,1,10,No_Exp
CC(C)(C)OC(=O)N[C@@H](CO)c1ccccc1,True,1,10,No_Exp
CC(C)(C)OC(=O)N[C@@H](CO)C(=O)OCc1ccccc1,True,1,10,No_Exp
COC(=O)[C@H](CO)NC(=O)OC(C)(C)C,True,1,6,No_Exp
CC(C)(C)OC(=O)N[C@@H](CO)Cc1ccccc1,True,1,10,No_Exp
CC(C)(C)OC(=O)N[C@H](CO)C1CCCCC1,True,1,10,No_Exp
CC(C)(C)OC(=O)N[C@H](CO)c1ccccc1,True,1,10,No_Exp
COC(=O)[C@@H](CO)NC(=O)OC(C)(C)C,True,1,6,No_Exp
COC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,True,2,10,No_Exp
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)OC(C)(C)C,True,2,14,No_Exp
CC(C)(O)c1ccc(Br)cc1,True,3,3,No_Exp
CC(C)(O)C(N)=O,True,3,3,No_Exp
CC(C)(F)CO,True,1,5,No_Exp
CC(C)(O)Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1,True,3,3,No_Exp
CC(C)(O)CCl,True,3,3,No_Exp
CC(C)(O)CCc1ccccc1,True,3,3,No_Exp
CC(C)(O)Cc1ccccc1,True,3,3,No_Exp
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,True,3,3,No_Exp
CC(C)(O)c1ccccc1,True,3,3,No_Exp
CC(C)(C)OCCO,True,1,7,No_Exp
CCOC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OC(C)(C)C,True,2,8,No_Exp
CC(C)(C)OC(=O)Nc1ccc(O)cc1,True,2,12,No_Exp
CC(C)(C)OC(=O)NC(CO)c1ccccc1,True,1,10,No_Exp
CC(C)(C)OC(=O)N1CCOCC1CO,True,1,14,No_Exp
CC(C)(C)OC(=O)N1CCO[C@@H](CO)C1,True,1,13,No_Exp
CC(C)(C)OC(=O)N1CCO[C@H](CO)C1,True,1,13,No_Exp
CC(C)(C)OC(=O)N1CCCCC1CO,True,1,14,No_Exp
CC(C)(C)OC(=O)N1CCCC1CO,True,1,13,No_Exp
CC(C)(C)OC(=O)N1CCCC(O)CC1,True,2,12,No_Exp
CC(C)(C)OC(=O)N1CCCC(O)C1,True,2,12,No_Exp
CC1(O)CCCN(C(=O)OC(C)(C)C)C1,True,3,2,No_Exp
CC(C)(C)OC(=O)N1CCC2(CC(O)C2)C1,True,2,13,No_Exp
CC(C)(C)OC(=O)N1CCC[C@H]1CO,True,1,13,No_Exp
CC(C)(C)OC(=O)N1CCC[C@@H](O)C1,True,2,12,No_Exp
CC(C)(C)OC(=O)N1CCC[C@@H](CO)C1,True,1,13,No_Exp
CC(C)(C)OC(=O)N1CCC[C@@H]1CO,True,1,13,No_Exp
CC(C)(C)OC(=O)N1CCC[C@H](CO)C1,True,1,13,No_Exp
CC(C)(C)OC(=O)N1CCC(CCCO)CC1,True,1,14,No_Exp
CC(C)(C)OC(=O)N1CCC(O)CC1,True,2,11,No_Exp
CC(C)(C)OC(=O)N1CCC(CO)CC1,True,1,12,No_Exp
CC(C)(C)OC(=O)N1CCC(CCO)CC1,True,1,13,No_Exp
CC(C)(C)OC(=O)N1CCC(F)(CO)CC1,True,1,13,No_Exp
CC1(O)CCN(C(=O)OC(C)(C)C)CC1,True,3,2,No_Exp
CC1(CO)CCN(C(=O)OC(C)(C)C)CC1,True,1,3,No_Exp
CC1(O)CCN(C(=O)OC(C)(C)C)C1,True,3,2,No_Exp
CC(C)(C)OC(=O)N1CC2(CC(O)C2)C1,True,2,12,No_Exp
CC(C)(C)OC(=O)N1CC[C@@H](O)C1,True,2,11,No_Exp
CC(C)(C)OC(=O)N1CC[C@H](O)C1,True,2,11,No_Exp
CC(C)(C)OC(=O)N1CC(CO)C1,True,1,11,No_Exp
COC(=O)[C@@H]1C[C@H](O)CN1C(=O)OC(C)(C)C,True,2,7,No_React
COC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OC(C)(C)C,True,2,7,No_Exp
COC(=O)[C@H]1C[C@@H](O)CN1C(=O)OC(C)(C)C,True,2,7,No_Exp
CN(C(=O)OC(C)(C)C)[C@H]1CC[C@H](O)CC1,True,2,13,No_Exp
CC(C)(C)OC(=O)CO,True,1,8,No_Exp
CC(C)(C)OC(=O)CCOCCOCCOCCOCCO,True,1,21,No_Exp
CC(C)(C)OC(=O)CCOCCOCCO,True,1,15,No_Exp
CC(C)(C)OC(=O)CCCO,True,1,10,No_Exp
CC(C)(C)CCO,True,1,6,No_Exp
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,True,1,33,No_Exp
CC(C)(C)CC(C)(C)c1ccc(O)cc1,True,2,12,No_Exp
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,True,2,12,No_Exp
CC(C)(C)C1CCC(O)CC1,True,2,8,No_Exp
CC(C)(C)c1ccccc1O,True,2,10,No_Exp
CC(C)(C)c1cccc(C=O)c1O,True,2,12,No_Exp
CC(C)(C)c1ccc(CO)cc1,True,1,9,No_Exp
CC(C)(C)c1ccc(CCO)cc1,True,1,10,No_Exp
CC(C)(C)c1cccc(O)c1,True,2,9,No_Exp
CC(C)(C)c1ccc(O)c(I)c1,True,2,8,No_Exp
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,True,2,8,No_Exp
CC(C)(C)c1ccc(O)c(Br)c1,True,2,8,No_Exp
CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,True,2,18,No_Exp
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,True,2,12,No_Exp
CC(C)(C)c1cc(Br)ccc1O,True,2,11,No_Exp
CC(C)(C)c1cccc(C(C)(C)C)c1O,True,2,14,No_Exp
COC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,True,2,14,No_Exp
CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O,True,2,16,No_Exp
CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1O,True,2,15,No_Exp
CC(C)(C)C(O)/C(=C/c1ccc(Cl)cc1Cl)n1cncn1,True,2,5,No_Exp
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,True,2,5,No_Exp
CC(C)(C)[Si](C)(C)OCCO,True,1,10,No_React
CC(C)(C)[Si](C)(C)OCCCCO,True,1,12,No_Exp
COC(=O)C(C)(C)O,True,3,7,No_Exp
CC(C)(O)C(=O)c1ccccc1,True,3,3,No_Exp
CC(C)(O)C#C[Si](C)(C)C,True,3,3,No_Exp
C=C(C)C(=O)OCC(C)O,True,2,9,No_Exp
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,True,3,2,No_Exp
CC(O)(C(F)(F)F)C(F)(F)F,True,3,2,No_Exp
COC(=O)C(C)O,True,2,6,No_Exp
CC(=O)OCCO,True,1,6,No_Exp
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,True,2,13,No_Exp
CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@@H](O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,True,2,13,No_Exp
COC(=O)c1cc(Cl)c(NC(C)=O)c(Br)c1O,True,2,16,No_Exp
CC(=O)CCO,True,1,5,No_Exp
CC(=O)CCc1ccc(O)cc1,True,2,9,No_Exp
COc1cc(CCC(C)=O)ccc1O,True,2,13,No_Exp
CC(=O)CC(C)(C)O,True,3,7,No_Exp
CC(=O)c1ccccc1O,True,2,9,No_Exp
CC(=O)c1ccc(Br)cc1O,True,2,10,No_Exp
CC(=O)c1ccc(O)c(F)c1,True,2,7,No_Exp
COC(=O)c1cc(C(C)=O)ccc1O,True,2,13,No_Exp
CC(=O)c1ccc(O)c([N+](=O)[O-])c1,True,2,7,No_Exp
CC(=O)c1ccc2ccccc2c1O,True,2,13,No_Exp
COc1cccc(O)c1C(C)=O,True,2,7,No_Exp
COc1ccc(O)c(C(C)=O)c1,True,2,6,No_Exp
CC(=O)c1cc(F)ccc1O,True,2,10,No_Exp
CC(=O)c1cc(Cl)ccc1O,True,2,10,No_Exp
CC(=O)c1cc(C#N)ccc1O,True,2,11,No_Exp
CC(=O)c1cc(Br)ccc1O,True,2,10,No_Exp
CC(=O)c1cc([N+](=O)[O-])ccc1O,True,2,12,No_Exp
COc1cc(O)c(C(C)=O)c(OC)c1,True,2,5,No_Exp
COc1ccc(C(C)=O)c(O)c1,True,2,10,No_Exp
CC(=O)c1ccc(Cl)cc1O,True,2,10,No_Exp
CC(=O)c1cc(Cl)cc(Br)c1O,True,2,11,No_Exp
CC(=O)c1cc(Cl)cc([N+](=O)[O-])c1O,True,2,13,No_Exp
COc1cc(C=CC(C)=O)ccc1O,True,2,13,No_Exp
CC(=O)C(C)(C)O,True,3,6,No_Exp
CC(C)=CCO,True,1,5,No_Exp
CC(C)=CCCC(C)CCO,True,1,10,No_Exp
CC(C)=CCCC(C)=CCCC(C)=CCO,True,1,15,No_Exp
CC(C)=CCC[C@H](C)CCO,True,1,10,No_Exp
CC(C)=CCC/C(C)=C\CO,True,1,10,React
CC(C)=CCC/C(C)=C/CO,True,1,10,React
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,True,1,15,No_Exp
CC(C)[C@H](CO)NC(=O)OC(C)(C)C,True,1,5,No_Exp
C=C(C)[C@@H]1CC=C(CO)CC1,True,1,8,No_Exp
CC#CCO,True,1,4,No_Exp
OCC1CCOCC1,True,1,0,No_Exp
OC1CCOC1,True,2,0,No_Exp
OCC1CCOC1,True,1,0,No_Exp
OCC1CCO1,True,1,0,No_Exp
O[C@@H]1CCOC1,True,2,0,No_Exp
OCC1OCCO1,True,1,0,No_Exp
O=C1NCC[C@@H]1O,True,2,6,No_React
OC1CCCCO1,True,2,0,No_Exp
OC1CCCCCC1,True,2,0,No_Exp
OC1CCCCC1,True,2,0,No_Exp
OCCC1CCCCC1,True,1,0,No_Exp
OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,True,2,0,No_Exp
N#CC1(O)CCCCC1,True,3,3,No_Exp
OC1CCCc2cccnc21,True,2,0,No_Exp
O=C1CCCc2cc(O)ccc21,True,2,8,No_Exp
Oc1cccc2c1CCC2,True,2,0,No_Exp
OCC1CCC2(CC1)OCCO2,True,1,0,No_Exp
OCC1CCC2(CC1)CC2,True,1,0,No_Exp
N#CC1(CO)CC1,True,1,4,No_Exp
OCC1CCCO1,True,1,0,No_Exp
OC1CCC(F)(F)CC1,True,2,0,No_Exp
OCC1CCC1,True,1,0,No_Exp
O=C1CCC(CO)O1,True,1,6,No_Exp
O=C1CCc2cc(O)ccc2N1,True,2,7,No_Exp
O=C1CCC(=O)N1CCO,True,1,9,No_Exp
O=C1CCC(O)CC1,True,2,5,No_Exp
OC1C2CC3CC(C2)CC1C3,True,2,0,No_Exp
OC12CC3CC(CC(C3)C1)C2,True,3,0,No_Exp
OCC12CC3CC(CC(C3)C1)C2,True,1,0,No_Exp
O=C1C2CC3CC1CC(O)(C3)C2,True,3,9,No_Exp
O=C1OC2C(O)C3CC1C2C3,True,2,5,No_Exp
OCC1CCC=CO1,True,1,0,No_Exp
OCC1CC(F)(F)C1,True,1,0,No_Exp
OCc1cnccn1,True,1,0,No_Exp
Oc1nc[nH]n1,True,2,0,No_Exp
Oc1cnc(Cl)nc1,True,2,0,No_Exp
NC(=O)c1nccnc1O,True,2,9,No_Exp
OCc1ccsc1,True,1,0,No_Exp
OCc1cccs1,True,1,0,No_Exp
OCCc1cccs1,True,1,0,No_Exp
OCc1ccon1,True,1,0,No_Exp
OCc1ccoc1,True,1,0,No_Exp
OCc1ccco1,True,1,0,No_Exp
